,name,market,sectorCode,sectorName,industryCode,industryName,tradingDate,marketCap,close,volume,amount,returnOn1Day,returnOn1Week,returnOn1Month,returnOn3Months,returnOn6Months,returnOn1Year,fiftyTwoWeekHigh,fiftyTwoWeekLow,fiftyTwoWeekHighPct,fiftyTwoWeekLowPct,shares,sharesOutstanding,sharesPreferred,sharesFloating,sharesFloatingRate,foreignSharesHolding,foreignRate,foreignSharesLimit,foreignRateByLimit,numbersDate,trailingRevenue,trailingProfit,trailingNetProfit,trailingProfitRate,trailingEps,trailingPs,trailingPe,trailingPeg,yoyRevenue,yoyProfit,yoyNetProfit,yoyProfitRate,yoyEps,fiscalMonth,ifrsType,fiscalRevenue,fiscalRevenueGrowth,fiscalProfit,fiscalProfitGrowth,fiscalProfitRate,fiscalProfitRateGrowth,fiscalNetProfit,fiscalNetProfitGrowth,fiscalAsset,fiscalAssetGrowth,fiscalCapital,fiscalDebt,fiscalDebtGrowth,fiscalDebtRatio,fiscalRetentionRate,fiscalDividendYield,fiscalPayoutRatio,fiscalPayoutRatioGrowth,returnOnAsset,returnOnEquity,fiscalEps,fiscalEpsGrowth,fiscalPe,fiscalPriceToBook,fiscalDps,fiscalDpsGrowth,estimation,estimatedMonth,targetPrice,targetPricePct,nOfEstimations,estimatedRevenue,estimatedRevenueGrowth,estimatedProfit,estimatedProfitRate,estimatedProfitGrowth,estimatedProfitRateGrowth,estimatedNetProfit,estimatedNetProfitGrowth,estimatedAsset,estimatedAssetGrowth,estimatedDebt,estimatedDebtGrowth,estimatedEps,estimatedEpsGrowth,estimatedPe,forwardEps,forwardPe,forwardPeg,estimatedDps,estimatedDpsGrowth,estimatedPayoutRatio,estimatedPayoutRatioGrowth,wicsDate,groupByMarketCap,industryNameKrx,industryPe,products,ipo,beta
375500,DL이앤씨,kospi,G20,산업재,WI220,건설,20260825,2712422972300,70300,245471,17044430350,2.48,-0.42,11.23,-14.16,37.57,63.11,102500,38700,-31.41,81.65,38693623,38693623,4225836,27950476,72.24,9984116,25.8,38693623,25.8,20260610,73194,4634,5000,6.33,11651.0,0.37,6.03,0.01,-4.59,94.32,430.13,103.57,429.22,2025/12,D,74024,-11.01,3870,42.86,5.23,60.43,3702,61.52,96693,-0.44,52441,44252,-9.07,84.38,2209.26,2.16,9.3,1.97,3.82,7.34,8627.45,61.31,8.16,0.57,890.0,64.81,4.0,2026/12(E),125500.0,-43.98,16.0,69852,-5.64,5072,7.26,31.06,38.81,4190,13.18,100896,4.35,44848,1.35,9745.0,12.99,7.21,10000.0,7.03,-0.01,996.0,11.91,9.2,-1.08,20260821,kosdaq150,토목 건설업,99.43,토목 건설 사업,20210125,0.784
095610,테스,kosdaq,G45,IT,WI620,반도체,20260825,2679424000000,139000,175283,23541364900,4.2,-2.8,2.13,9.62,100.0,364.11,173400,23900,-19.84,481.59,19360000,19360000,0,12029816,62.14,1460848,7.55,19360000,7.55,20260610,3639,638,657,17.53,3350.0,7.36,41.49,0.71,15.03,36.2,54.72,18.4,58.23,2025/12,D,3511,46.23,578,50.13,16.46,2.68,569,33.26,4875,27.89,3918,957,89.13,24.43,4283.0,1.91,28.92,4.1,13.1,15.76,2885.19,33.69,60.1,7.75,850.0,41.67,4.0,2026/12(E),166000.0,-16.27,7.0,4521,28.77,970,21.46,67.82,30.38,910,59.93,5706,17.05,1059,10.66,4697.0,62.81,29.59,5296.27,26.24,0.15,957.0,12.59,20.36,-29.6,20260821,kospi200,특수 목적용 기계 제조업,105.67,반도체장비(화학증착장비),20080520,1.294
064760,티씨케이,kosdaq,G45,IT,WI620,반도체,20260825,2677470132000,241500,70047,16512685250,6.15,4.09,31.11,-20.43,13.92,121.15,348500,92000,-30.7,162.5,11179416,11179416,0,5296166,47.37,7488593,67.0,11179416,67.0,20260610,3184,890,755,27.95,6570.0,8.41,36.76,1.07,21.68,21.7,28.72,0.03,34.33,2025/12,B,3013,9.29,839,3.97,27.85,-4.85,699,-2.92,5676,0.73,5193,483,2.11,9.3,8795.98,1.01,22.87,0.04,12.36,13.5,5995.74,-2.77,42.28,5.46,1430.0,1.42,4.0,2026/12(E),368750.0,-34.51,4.0,3915,29.94,1256,32.08,49.7,15.19,1048,49.93,6573,15.8,529,9.52,9370.0,56.27,25.77,10597.83,22.79,0.14,2117.0,48.04,22.58,-1.27,20260821,kospi200,기타 비금속 광물제품 제조업,54.2,반도체 제조공정용 고순도 흑연제품,20030818,1.155
489790,한화비전,kospi,G45,IT,WI610,IT하드웨어,20260825,2645591636000,52400,127128,6429021950,4.17,-3.5,23.15,-27.42,-15.35,-5.24,92700,35950,-43.47,45.76,50488390,50488390,0,33236012,65.83,11734513,23.23,50488390,23.23,20260610,17805,1350,319,7.58,674.0,1.49,77.74,,-2.3,-55.35,적자지속,-54.29,적자지속,2025/12,D,17909,263.04,1623,2850.91,9.06,716.22,426,1231.25,18094,13.72,8662,9432,23.07,108.88,3345.56,,,,2.51,5.4,903.04,330.0,75.08,3.94,,,4.0,2026/12(E),109333.0,-52.07,3.0,19707,10.04,1897,9.63,16.88,6.29,1409,230.75,19194,6.08,9140,-3.1,2811.0,211.3,18.64,3553.46,14.75,0.63,,,,,20260821,,통신 및 방송 장비 제조업,42.27,비금융지주회사,20240927,1.05
080220,제주반도체,kosdaq,G45,IT,WI620,반도체,20260825,2638321007800,76900,1016672,75234981950,5.63,1.45,9.39,-35.32,70.32,442.31,118900,13170,-35.32,483.9,34442833,34442833,0,29652371,86.09,0,0.0,34442833,0.0,20260610,4344,992,1133,22.84,3288.0,6.07,23.39,0.01,272.93,1713.51,1716.28,386.52,1699.21,2025/12,D,3022,86.08,359,273.96,11.88,101.02,395,103.61,3360,49.07,2271,1089,164.32,47.94,1220.49,,,,14.07,19.21,1147.1,102.29,81.51,14.04,,,,2026/12(E),,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,kospi200,반도체 제조업,,"모바일용 LP DDR SDRAM, CRAM, SRAM",20050201,1.298
319400,현대무벡스,kosdaq,G20,산업재,WI230,기계,20260825,2622905718450,23500,845235,19417220350,2.62,-6.37,22.27,-37.91,-12.64,367.2,46350,4100,-49.3,473.17,111376039,111376039,0,55375719,49.72,1997719,1.79,111376039,1.79,20260610,3913,125,101,3.19,89.0,6.7,264.04,,-3.47,적자전환,적자전환,적자전환,적자전환,2025/12,D,3939,15.38,182,-26.02,4.62,-35.92,113,-57.99,2834,-5.19,1603,1231,-2.84,76.81,1289.07,0.27,49.28,125.23,3.88,6.79,98.75,-56.77,358.48,24.06,50.0,0.0,,2026/12(E),,,,4640,17.8,210,4.53,15.38,-1.95,170,50.44,3380,19.27,1610,30.79,,54.55,,152.64,153.96,1.1,50.0,0.0,32.76,-33.52,20260821,kospi200,일반 목적용 기계 제조업,105.67,"물류자동화, IT서비스",20190508,1.009
004800,효성,kospi,G20,산업재,WI250,"상사,자본재",20260825,2611503492000,157600,19908,3081483100,1.68,-5.8,0.51,-27.71,-8.53,88.29,276000,64600,-42.9,143.96,16740407,16740407,0,7136320,42.63,3594191,21.47,16740407,21.47,20260610,24080,4058,4364,16.85,20201.0,1.08,7.8,0.61,-4.28,15.65,19.81,20.79,12.69,2025/12,D,24317,6.99,3930,77.75,16.16,66.08,4221,-12.84,53871,24.1,28572,25299,37.76,88.55,2718.94,4.36,19.83,91.22,8.68,14.35,19705.24,-18.14,9.16,1.24,5000.0,66.67,4.0,2026/12(E),335000.0,-52.96,2.0,24720,1.66,4620,18.69,17.56,15.66,4125,-2.27,55935,3.83,24230,-4.23,19832.0,0.63,7.95,20794.93,7.58,0.0,5500.0,10.0,22.32,12.56,20260821,,기타 금융업,12.89,"스판덱스,합성원사,나일론,폴리에스터,타이어코드지,PET병,수지제품,중전기제품(변압기,차단기),사무용기계,컴퓨터 제조/건축공사",19730630,1.177
357780,솔브레인,kosdaq,G45,IT,WI620,반도체,20260825,2598041044000,334000,19401,6309851500,1.21,2.3,23.7,-26.11,-18.64,51.47,501000,166200,-33.33,100.96,7778566,7778566,0,4179060,53.73,2309040,29.69,7778566,29.69,20260610,9777,1423,889,14.55,10821.0,2.66,30.87,1.87,25.92,24.17,14.85,-1.4,16.48,2025/12,D,9234,6.95,1336,-20.43,14.47,-25.6,840,-29.77,14468,23.85,11116,3352,156.07,30.15,27643.02,0.9,21.76,45.45,6.42,7.66,10162.11,-33.25,33.31,2.44,2350.0,2.17,4.0,2026/12(E),543778.0,-38.58,9.0,10899,18.03,1953,17.92,46.18,23.84,1560,85.71,16115,11.38,3557,6.12,19332.0,90.2,17.28,22080.89,15.13,0.16,2520.0,7.23,12.57,-42.23,20260821,kospi200,기타 화학제품 제조업,44.88,반도체 및 디스플레이 관련 화학재료 제조ㆍ판매 등,20200806,1.327
031980,피에스케이홀딩스,kosdaq,G45,IT,WI620,반도체,20260825,2596112358000,120700,162059,18726176850,9.53,8.06,13.98,-8.49,52.59,278.37,138700,30600,-12.98,294.44,21562395,21562395,0,7292714,33.82,1215778,5.64,21562395,5.64,20260610,2047,731,962,35.71,4457.0,12.68,27.08,0.96,-10.26,-3.16,28.85,7.91,28.28,2025/12,D,2078,-3.57,734,-17.06,35.32,-14.0,917,-4.28,5849,13.88,5064,785,-4.38,15.5,4596.86,2.33,25.39,61.1,16.69,19.55,4251.99,-4.32,32.62,5.91,1080.0,54.29,4.0,2026/12(E),174600.0,-30.87,5.0,2620,26.08,1013,38.66,38.01,9.46,1186,29.33,7387,26.3,1360,73.25,5588.0,31.42,21.6,6661.86,18.12,0.09,960.0,-11.11,17.45,-31.27,20260821,kospi200,특수 목적용 기계 제조업,105.67,"Descum, Reflow",19970107,1.208
026960,동서,kospi,G30,필수소비재,WI400,필수소비재,20260825,2587215000000,25950,73923,1930604825,-1.14,0.58,-0.57,3.8,-14.36,-5.81,31700,23600,-18.14,9.96,99700000,99700000,0,30690705,30.78,3677536,3.69,99700000,3.69,20260610,5394,440,1458,8.16,1446.0,4.8,17.95,-11.29,5.05,-11.86,-1.58,-16.05,-1.59,2025/12,D,5329,9.0,453,1.8,8.5,-6.59,1465,-7.86,17984,1.08,17373,611,-12.34,3.52,3385.72,4.25,77.58,39.01,8.19,8.48,1453.02,-7.86,17.24,1.44,1140.0,28.09,,2026/12(E),,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,kosdaq150,음·식료품 및 담배 도매업,23.66,"식품 유통, 다류 및 연포장재 제조 등",20160715,0.211
347850,디앤디파마텍,kosdaq,G35,건강관리,WI410,건강관리,20260825,2580657386700,56200,593209,32585751700,-1.92,-2.77,-5.7,-26.05,-35.03,67.47,110000,24374,-48.91,130.57,45837609,43804147,0,34701645,79.22,2578810,5.63,45837609,5.63,20260610,30,-358,-240,-1193.33,-535.0,860.22,-105.05,,-92.86,적자지속,적자지속,적자지속,적자지속,2025/12,D,43,-62.28,-340,적자지속,-790.7,적자지속,-240,적자지속,975,0.0,790,186,-33.33,23.5,265.19,,,,-24.59,-31.49,,적자지속,,47.59,,,,2026/12(E),,,,120,179.07,-260,-216.67,적자지속,적자지속,-300,적자지속,380,-61.03,270,45.16,,적자지속,,,,,,,,,20260821,kospi200,자연과학 및 공학 연구개발업,,대사성질환 치료제 등,20240502,1.29
001720,신영증권,kospi,G40,금융,WI510,증권,20260825,2561352000000,156000,7318,1129674900,0.58,-3.41,9.4,-13.76,-38.82,16.24,255000,116000,-38.82,34.48,16440000,16440000,0,4131332,25.13,1029936,6.26,16440000,6.26,20260610,2956,1958,1562,66.24,9219.0,8.66,16.92,0.52,nan,122.17,32.32,nan,32.65,2026/03(P),D,3308,-7.65,1958,43.86,59.19,-13.52,1561,39.0,103796,-2.17,18327,85469,-4.2,466.36,2258.38,5.99,78.99,19.9,1.07,6.45,6606.44,43.74,25.46,1.43,7500.0,66.67,,2027/03(E),,,,,0.0,,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,20260821,,금융 지원 서비스업,12.33,증권업,19870824,0.958
003690,코리안리,kospi,G40,금융,WI520,보험,20260825,2550084477330,14440,93023,1340602215,0.42,-5.19,3.51,3.66,2.85,36.74,14540,9910,-0.69,45.71,176721031,176721031,0,133388505,75.48,46860199,26.52,176721031,26.52,20260610,49811,6303,4356,12.65,2237.0,0.51,6.46,0.05,-2.34,142.13,131.24,147.93,131.4,2025/12,B,50088,-2.96,4633,15.97,9.25,19.51,3166,10.74,139998,8.3,36595,103403,9.15,282.57,3794.37,4.94,35.08,-0.03,2.35,8.9,1653.6,10.77,7.91,0.67,570.0,10.68,3.7,2026/12(E),16333.0,-11.59,3.0,,,6007,,29.66,nan,4400,38.98,142865,2.05,103615,0.21,,49.48,,,,,653.0,14.56,28.91,-17.59,20260821,,재 보험업,14.14,금융보험/부동산 임대,19691222,0.329
450080,에코프로머티,kospi,G45,IT,WI630,IT가전,20260825,2538677239500,36050,308044,10945735225,-3.48,-3.22,4.8,-46.59,-44.96,-33.12,86400,36050,-58.28,0.0,70813870,70705607,5120167,37926642,53.64,10137505,14.32,70813870,14.32,20260609,3555,-483,440,-13.59,588.0,7.14,61.31,,-27.26,흑자전환,흑자전환,흑자전환,흑자전환,2025/12,B,3925,30.92,-654,적자지속,-16.66,적자지속,241,흑자전환,17291,34.02,11447,5844,5.75,51.05,2875.71,0.0,0.0,,1.6,2.56,330.73,흑자전환,161.46,3.49,0.0,,,2026/12(E),,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,kosdaq150,일차전지 및 이차전지 제조업,42.27,배터리 양극재용 핵심소재 하이니켈 전구체,20231117,1.053
282330,BGF리테일,kospi,G25,경기관련소비재,WI340,소매(유통),20260825,2518265104200,145300,36121,5311856650,-0.41,1.47,17.75,12.29,5.29,20.98,147800,102000,-1.69,42.45,17283906,17283906,0,8765424,50.71,6856839,39.66,17283906,39.66,20260610,91652,2694,2112,2.94,12220.0,0.27,11.89,0.1,5.15,68.58,118.66,60.71,119.28,2025/12,D,90612,4.17,2539,0.91,2.8,-3.11,1953,0.05,35562,4.51,13131,22431,1.11,170.83,7506.97,3.91,36.28,-0.06,5.61,15.64,11293.4,0.02,11.52,1.71,4100.0,0.0,4.0,2026/12(E),174214.0,-16.6,15.0,94618,4.42,2866,3.03,12.88,8.21,2223,13.82,36720,3.26,22089,-1.52,12825.0,13.53,11.33,13495.85,10.77,0.01,4381.0,6.85,34.06,-6.12,20260821,kosdaq150,종합 소매업,23.66,체인화 편의점,20171208,0.143
067310,하나마이크론,kosdaq,G45,IT,WI620,반도체,20260825,2486758500600,37600,1486214,53103583575,8.99,-4.08,13.25,-26.85,11.08,215.17,54500,10650,-31.01,253.05,66490869,66464226,0,49279151,74.14,13373808,20.11,66490869,20.11,20260610,17304,1879,1378,10.86,1546.0,1.44,24.32,,62.83,515.38,12033.33,278.13,흑자전환,2025/12,D,15344,22.68,1277,19.57,8.32,-2.58,656,흑자전환,20178,3.76,6527,13652,1.97,209.16,1296.67,0.27,7.08,,3.31,9.89,574.94,흑자전환,73.66,6.06,70.0,0.0,4.0,2026/12(E),58750.0,-36.0,4.0,22476,46.48,3154,14.03,146.99,68.63,2160,229.27,23220,15.08,14513,6.31,2435.0,323.48,15.44,2560.46,14.68,0.1,105.0,50.0,3.23,-54.38,20260821,kospi200,반도체 제조업,,"반도체패키징,IOT",20051011,1.099
005850,에스엘,kospi,G25,경기관련소비재,WI300,자동차,20260825,2475706116000,53500,81097,4269052750,0.0,-8.23,-1.47,-29.33,-13.57,59.46,75800,31050,-29.42,72.3,46448520,46448520,0,16828117,36.23,7467059,16.08,46448520,16.08,20260610,53942,4316,3526,8.0,7387.0,0.46,7.24,0.22,12.51,20.54,30.58,7.14,32.36,2025/12,D,52399,5.36,4071,3.01,7.77,-2.26,3208,-16.02,39971,8.06,26517,13454,3.37,50.74,10910.91,6.46,40.11,174.91,8.34,12.81,6691.25,-15.61,9.49,1.15,2770.0,130.83,4.0,2026/12(E),92000.0,-41.85,7.0,57293,9.34,4637,8.09,13.9,4.12,3970,23.75,43030,7.65,13934,3.57,8293.0,23.92,6.45,8663.03,6.18,0.01,3343.0,20.69,39.11,-2.49,20260821,kosdaq150,자동차 신품 부품 제조업,16.8,"자동차부품(자동차램프, 전동화부품, 전자부품) 제조, 판매",19881108,0.824
103140,풍산,kospi,G15,소재,WI200,비철금속,20260825,2446519469400,87600,484312,42576009600,6.57,8.96,28.26,-0.34,-22.68,-27.9,165000,67800,-46.91,29.2,28024278,28024278,0,16659049,59.45,3882382,13.85,28024278,13.85,20260610,51636,3179,1836,6.16,6552.0,0.47,13.37,0.15,9.95,29.41,87.5,17.74,87.66,2025/12,D,50486,10.85,2974,-8.15,5.89,-17.16,1472,-37.63,43292,5.68,22981,20311,7.05,88.38,1556.25,1.6,32.36,4.83,3.49,6.54,5250.94,-37.66,13.35,0.85,1700.0,-34.62,3.8,2026/12(E),141855.0,-38.25,12.0,61128,21.08,3599,5.89,21.02,0.0,2479,68.41,47333,9.33,22328,9.93,8844.0,68.43,9.91,8884.66,9.86,0.04,2200.0,29.41,24.87,-23.15,20260821,kosdaq150,1차 비철금속 제조업,42.92,,20080730,0.585
178320,서진시스템,kosdaq,G20,산업재,WI230,기계,20260825,2434640690250,38400,661143,24658698025,0.66,3.64,-1.54,-51.15,8.02,103.61,80800,18650,-52.48,105.9,63650737,63650737,0,44916271,70.59,9031816,14.19,63650737,14.19,20260610,10653,-528,-1241,-4.96,-2170.0,2.29,-17.7,,-0.39,적자전환,적자전환,적자전환,적자전환,2025/12,D,10663,-12.15,11,-98.99,0.1,-98.88,-1024,적자전환,23064,9.66,7378,15687,27.79,212.62,2506.37,,,,-4.65,-12.63,,적자전환,,5.31,,,4.0,2026/12(E),78000.0,-50.77,3.0,18040,69.18,1826,10.12,16500.0,nan,618,흑자전환,23368,1.32,15832,0.92,991.0,흑자전환,38.75,2575.76,14.91,-0.33,,,,,20260821,kospi200,기타 전기장비 제조업,,"통신장비부품,휴대폰부품(메탈케이스 등)",20170327,0.987
204320,HL만도,kospi,G25,경기관련소비재,WI300,자동차,20260825,2399508832000,51400,304094,15409169225,0.59,-3.38,15.25,-18.93,-14.33,43.58,71400,32650,-28.01,57.43,46957120,46957120,0,32072793,68.3,8573695,18.27,46957120,18.27,20260610,94955,3716,1413,3.91,2553.0,0.25,20.13,0.28,1.79,18.18,53.47,16.05,71.21,2025/12,D,94548,6.86,3571,-0.47,3.78,-6.9,1228,-22.38,71366,1.2,28758,42608,-2.71,148.16,5679.33,1.28,28.68,38.02,1.73,3.82,2130.45,-23.02,23.61,0.87,750.0,7.14,3.9,2026/12(E),76200.0,-32.55,21.0,97692,3.33,4056,4.15,13.58,9.79,2244,82.74,73843,3.47,43652,2.45,4177.0,96.1,12.31,4700.93,10.93,0.09,793.0,5.73,16.59,-42.15,20260821,kosdaq150,자동차 신품 부품 제조업,16.8,"제동장치, 조향장치, 현가장치",20141006,0.854
383220,F&F,kospi,G25,경기관련소비재,WI310,"화장품,의류",20260825,2398022895000,62800,54436,3416116750,-1.1,-3.24,-17.48,-14.56,-13.74,-3.98,86100,59500,-27.06,5.55,38307075,38307075,0,13418574,35.03,4971191,12.98,38307075,12.98,20260609,19894,4984,5157,25.05,13393.0,1.21,4.69,0.03,10.94,24.19,139.23,11.94,137.98,2025/12,D,19340,2.0,4686,3.97,24.23,1.94,4007,12.56,26514,15.99,18787,7728,9.06,41.13,50484.08,3.94,25.81,41.12,16.23,23.16,9828.72,10.59,7.59,1.56,2700.0,58.82,4.0,2026/12(E),98800.0,-36.44,10.0,20798,7.54,5288,25.43,12.85,4.95,4900,22.29,30284,14.22,7627,-1.31,12759.0,22.64,4.92,11803.8,5.32,-0.01,2500.0,-7.41,19.54,-24.29,20260821,kosdaq150,봉제의복 제조업,9.1,"MLB, MLB KIDS, DISCOVERY 등 패션의류제품",20210521,0.394
011170,롯데케미칼,kospi,G15,소재,WI110,화학,20260825,2335537877400,54900,126740,6899645400,-0.54,-1.44,-10.15,-34.25,-36.31,-15.93,118000,54900,-53.47,0.0,42775419,42775419,0,18824548,44.01,9143314,21.38,42775419,21.38,20260610,185718,-7431,-21964,-4.0,-42002.0,0.13,-1.31,,1.81,흑자전환,흑자전환,흑자전환,흑자전환,2025/12,D,184830,-7.1,-9431,적자지속,-5.1,적자지속,-24762,적자지속,311173,-9.94,176284,134889,-7.38,76.52,5784.16,1.42,,,-7.54,-15.13,,적자지속,,0.25,1000.0,-50.0,3.8,2026/12(E),124692.0,-55.97,13.0,216219,16.98,785,0.36,흑자전환,흑자전환,-2636,적자지속,316960,1.86,145283,7.71,-5556.0,적자지속,-9.88,,,,1192.0,19.2,,,20260821,kosdaq150,기초 화학물질 제조업,,"폴리프로필렌,고밀도폴리에틸렌,에틸렌글리콜,벤젠,에틸렌옥사이드,합성지,부산물 제조",19910530,0.728
004990,롯데지주,kospi,G20,산업재,WI250,"상사,자본재",20260825,2307216414400,23300,78658,1813762725,0.87,-0.43,-0.64,-11.41,-39.64,-17.08,38600,23300,-39.64,0.0,99663776,99663776,805603,30468503,30.57,9948597,9.98,99663776,9.98,20260610,155766,2676,-4886,1.72,-5025.0,0.15,-4.64,,1.03,156.11,흑자전환,154.0,흑자전환,2025/12,D,155396,-1.38,2394,-29.69,1.54,-28.7,-5950,적자지속,230711,1.81,94216,136494,1.4,144.87,36378.68,4.73,,,-2.6,-10.51,,적자지속,,0.35,1250.0,4.17,4.0,2026/12(E),35333.0,-34.06,3.0,159514,2.65,4233,2.65,76.82,72.08,1213,흑자전환,231510,0.35,142300,4.25,953.0,흑자전환,24.45,1259.19,18.5,-0.23,1333.0,6.64,115.29,,20260821,kosdaq150,기타 금융업,12.89,지주회사,19740216,0.623
000240,한국앤컴퍼니,kospi,G25,경기관련소비재,WI300,자동차,20260825,2264205474000,24050,58751,1404300625,0.63,-4.37,-3.99,-1.43,-28.85,7.13,34650,18380,-30.59,30.85,94935240,94935240,0,49853993,52.51,8435101,8.89,94935240,8.89,20260610,14473,4065,3564,28.09,3755.0,1.56,6.4,0.8,-2.65,-4.1,8.06,-1.5,7.98,2025/12,D,14576,4.79,4116,-1.6,28.24,-6.09,3472,-1.0,52596,2.4,47811,4785,-30.0,10.01,9979.27,4.21,30.08,11.12,6.68,7.52,3656.29,-0.97,7.07,0.51,1100.0,10.0,4.0,2026/12(E),33000.0,-27.12,1.0,15981,9.64,4574,28.62,11.13,1.35,4210,21.26,59220,12.59,6840,42.95,4438.0,21.32,5.42,4396.26,5.47,0.01,1200.0,9.09,27.06,-10.04,20260821,kosdaq150,기타 금융업,12.89,비금융지주회사,19681227,0.611
279570,케이뱅크,kospi,G40,금융,WI500,은행,20260825,2263778942580,5580,395800,2193193630,0.54,-0.36,-10.29,-1.59,,,8330,5290,-33.01,5.48,405695151,405695151,0,191197007,47.13,6915810,1.7,405695151,1.7,20260610,10763,1339,1298,12.44,343.0,2.1,16.27,0.16,-1.2,107.69,106.21,110.44,100.0,2025/12,B,10796,4.72,1171,-11.95,10.85,-15.89,1126,-12.1,318643,2.18,21718,296925,1.73,1367.21,15.61,,,,0.36,5.4,299.7,-12.02,20.12,1.04,,,3.5,2026/12(E),9000.0,-38.0,2.0,11420,5.78,1404,12.29,19.9,13.27,1256,11.55,344175,8.01,318890,7.4,313.0,4.33,17.83,357.44,15.61,0.01,,,,,20260821,,은행 및 저축기관,7.54,은행 및 저축기관,20260305,0.386
237690,에스티팜,kosdaq,G35,건강관리,WI410,건강관리,20260825,2223361947000,106700,197405,20719346950,-3.18,6.38,-8.57,-23.02,-29.38,15.1,168700,76500,-36.75,39.48,20876638,20867238,0,12958670,62.12,2512818,12.04,20876638,12.04,20260610,3463,654,691,18.89,3337.0,6.42,31.97,0.02,27.86,1050.0,2071.43,798.43,1292.31,2025/12,D,3317,21.15,549,98.19,16.55,63.54,546,68.0,7826,8.41,5930,1896,-13.39,31.97,5633.28,0.42,18.96,-38.84,7.25,10.03,2656.14,54.24,44.35,4.11,500.0,0.0,4.0,2026/12(E),202643.0,-47.35,14.0,4147,25.02,765,18.45,39.34,11.48,686,25.64,8491,8.5,1981,4.48,3297.0,24.13,32.36,3920.13,27.22,0.05,500.0,0.0,15.09,-20.41,20260821,kospi200,의약품 제조업,,원료의약품,20160623,0.991
005290,동진쎄미켐,kosdaq,G45,IT,WI620,반도체,20260825,2214651974700,43650,507672,21350231550,3.93,1.04,5.82,-33.86,-16.86,45.5,66000,28000,-33.86,55.89,50970126,50970126,0,33212402,65.16,6453237,12.66,50970126,12.66,20260610,12324,1913,1249,15.52,2526.0,1.8,17.28,0.21,13.22,39.33,85.32,23.1,82.17,2025/12,D,11941,7.31,1724,-1.71,14.44,-8.38,941,-34.43,20061,-0.54,11016,9046,-9.23,82.11,4120.38,1.77,35.51,395.26,4.68,9.52,1926.91,-35.98,27.09,2.47,650.0,225.0,,2026/12(E),,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,kospi200,기초 화학물질 제조업,44.88,"반도체,LCD용재료(감광제,봉지제),발포제",19991221,1.274
014680,한솔케미칼,kospi,G15,소재,WI110,화학,20260825,2212777380000,205000,32026,6433048550,0.0,-2.61,-9.09,-32.9,-32.23,19.53,338000,148800,-39.35,37.77,10794036,11012899,0,8607366,75.7,4621966,42.81,10794036,42.81,20260610,9062,1590,1551,17.55,13419.0,2.44,15.28,1.15,10.64,6.47,19.72,-3.77,13.24,2025/12,D,8840,13.86,1562,21.27,17.67,6.51,1481,18.57,16003,9.26,11773,4231,7.6,35.94,1915.24,1.14,19.9,4.41,9.67,14.34,12996.03,20.05,20.16,2.6,2600.0,23.81,4.0,2026/12(E),384500.0,-46.68,10.0,9977,12.86,1882,18.86,20.49,6.73,1745,17.83,17149,7.16,4186,-1.06,15348.0,18.13,13.36,17431.8,11.76,0.04,2654.0,2.08,17.24,-13.37,20260821,kosdaq150,기초 화학물질 제조업,,"과산화수소,라텍스,요소수지,수소액화탄산,차아황산소다 제조,판매,디지털카메라용 인화필름 제조,수출",19890520,0.8
007070,GS리테일,kospi,G25,경기관련소비재,WI340,소매(유통),20260825,2203055385250,26600,86723,2299941725,-1.48,-2.39,3.3,-2.03,15.65,61.21,29450,15700,-9.68,69.43,83607415,83607415,0,34530504,41.3,11513916,13.77,83607415,13.77,20260610,120626,3086,879,2.56,954.0,0.18,27.88,0.05,3.82,39.47,785.42,34.21,543.75,2025/12,D,119574,3.26,2921,14.06,2.44,10.41,502,412.24,74831,-1.3,32761,42070,-4.39,128.42,3851.63,2.99,99.93,-76.57,0.67,1.34,519.51,1976.0,44.85,0.59,600.0,20.0,4.0,2026/12(E),31000.0,-14.19,13.0,123704,3.45,3438,2.78,17.7,13.93,2048,307.97,76745,2.56,42407,0.8,2481.0,378.03,10.72,2629.8,10.11,0.18,643.0,7.17,26.25,-73.73,20260821,kosdaq150,종합 소매업,23.66,"체인화 편의점,슈퍼마켓,마트,전자상거래/부동산(빌딩) 임대",20111223,0.314
